Repository,Original Source,Wrapper Only,YAML Only,Audit File,Missing Executable,Estimated Integration %
listener_http_test,False,True,False,False,True,20%
manager,False,True,False,False,True,20%
manager_start_test,False,True,False,False,True,20%
menu_system,False,True,False,False,True,20%
metasploit,False,True,False,False,True,20%
metasploit_aux,False,True,False,False,True,20%
metatron,False,True,False,False,True,20%
migrate,False,True,False,False,True,20%
net-recon-agent,False,True,False,False,True,20%
nikto,False,True,False,False,True,20%
nmap-distccd,False,True,False,False,True,20%
nmap_2,False,True,False,False,True,20%
notification,False,True,False,False,True,20%
output-formatter,False,True,False,False,True,20%
output-formatters,False,True,False,False,True,20%
payloads,False,True,False,False,True,20%
pentestTarget,False,True,False,False,True,20%
pipeline,False,True,False,False,True,20%
primitives,False,True,False,False,True,20%
prompt_class,False,True,False,False,True,20%
pwntools,False,True,False,False,True,20%
query-execution-result,False,True,False,False,True,20%
queue-schemas,False,True,False,False,True,20%
queue-validation,False,True,False,False,True,20%
report-executive,False,True,False,False,True,20%
report-executive_3,False,True,False,False,True,20%
report-generator,False,True,False,False,True,20%
reporting,False,True,False,False,True,20%
requester,False,True,False,False,True,20%
requestercpython-313,False,True,False,False,True,20%
retriever,False,True,False,False,True,20%
schema,False,True,False,False,True,20%
schema_migrate,False,True,False,False,True,20%
session-manager,False,True,False,False,True,20%
settings-writer,False,True,False,False,True,20%
SKILL_10,False,True,False,False,True,20%
SKILL_15,False,True,False,False,True,20%
SKILL_21,False,True,False,False,True,20%
smb-vuln,False,True,False,False,True,20%
target,False,True,False,False,True,20%
task,False,True,False,False,True,20%
test_aup_consent,False,True,False,False,True,20%
test_benchmark_registry,False,True,False,False,True,20%
test_chain_dedup,False,True,False,False,True,20%
test_chain_validation,False,True,False,False,True,20%
test_cve_db,False,True,False,False,True,20%
test_cvss,False,True,False,False,True,20%
test_diff,False,True,False,False,True,20%
test_findings,False,True,False,False,True,20%
test_findings_db_reaper,False,True,False,False,True,20%
test_findings_db_reconciler,False,True,False,False,True,20%
test_handler_finalizers,False,True,False,False,True,20%
test_intensity_safe,False,True,False,False,True,20%
test_orchestrator,False,True,False,False,True,20%
test_probe_cookie_prefix_bypass,False,True,False,False,True,20%
test_probe_jwt_jku_x5u_ssrf,False,True,False,False,True,20%
test_probe_nextjs_rsc_rce,False,True,False,False,True,20%
test_probe_saml_xsw,False,True,False,False,True,20%
test_probe_sqli_login_bypass,False,True,False,False,True,20%
test_sarif,False,True,False,False,True,20%
test_webhooks,False,True,False,False,True,20%
tls-analyzer,False,True,False,False,True,20%
TOKEN-OPTIMIZATION,False,True,False,False,True,20%
tool,False,True,False,False,True,20%
types_5,False,True,False,False,True,20%
vuln-authz_1,False,True,False,False,True,20%
vuln-authz_3,False,True,False,False,True,20%
vuln-auth_1,False,True,False,False,True,20%
vuln-auth_3,False,True,False,False,True,20%
vuln-hypothesizer,False,True,False,False,True,20%
vuln-injection_1,False,True,False,False,True,20%
vuln-injection_3,False,True,False,False,True,20%
vuln-mapper,False,True,False,False,True,20%
vuln-mappertest,False,True,False,False,True,20%
vuln-scanner,False,True,False,False,True,20%
vuln-ssrf,False,True,False,False,True,20%
vuln-ssrf_1,False,True,False,False,True,20%
vuln-ssrf_2,False,True,False,False,True,20%
vuln-ssrf_3,False,True,False,False,True,20%
vuln-xss_1,False,True,False,False,True,20%
vuln-xss_3,False,True,False,False,True,20%
vulnerability,False,True,False,False,True,20%
vulnerability-triage,False,True,False,False,True,20%
vulnerability_1,False,True,False,False,True,20%
vulnerability_concepts,False,True,False,False,True,20%
vulns,False,True,False,False,True,20%
vuln_analysis,False,True,False,False,True,20%
vuln_correlator,False,True,False,False,True,20%
vuln_pipeline,False,True,False,False,True,20%
vuln_scanner_agent,False,True,False,False,True,20%
worker,False,True,False,False,True,20%
workflows,False,True,False,False,True,20%
working_memory,False,True,False,False,True,20%
xsser,False,True,False,False,True,20%
_exploit-scope,False,True,False,False,True,20%
_exploit-scope_1,False,True,False,False,True,20%
_vuln-scope,False,True,False,False,True,20%
_vuln-scope_1,False,True,False,False,True,20%
agent_loop,False,False,True,False,True,15%
API,False,False,True,False,True,15%
api-security,False,False,True,False,True,15%
api_security_agent,False,False,True,False,True,15%
api_surface_mapper,False,False,True,False,True,15%
apply_triage_labels,False,False,True,False,True,15%
arjun_tool,False,False,True,False,True,15%
base_5,False,False,True,False,True,15%
benchmark_juice_shop,False,False,True,False,True,15%
bug_report,False,False,True,False,True,15%
business_logic_fuzz,False,False,True,False,True,15%
chat_uploads,False,False,True,False,True,15%
ci-cd,False,False,True,False,True,15%
cicd-redteam,False,False,True,False,True,15%
compliance,False,False,True,False,True,15%
config,False,False,True,False,True,15%
config_2,False,False,True,False,True,15%
const,False,False,True,False,True,15%
constants_1,False,False,True,False,True,15%
crlfuzz,False,False,True,False,True,15%
dalfox,False,False,True,False,True,15%
demo,False,False,True,False,True,15%
dirbuster,False,False,True,False,True,15%
dirbuster_2,False,False,True,False,True,15%
dirsearch_2,False,False,True,False,True,15%
dirsearch_tool,False,False,True,False,True,15%
Dockerfile_6,False,False,True,False,True,15%
efd01c52_findings,False,False,True,False,True,15%
efd01c52_llm_coordinated_run,False,False,True,False,True,15%
eino_tool_name_injection,False,False,True,False,True,15%
enhanced-report,False,False,True,False,True,15%
example-report-excerpt,False,False,True,False,True,15%
example_sqlmap,False,False,True,False,True,15%
example_sqlmap_1,False,False,True,False,True,15%
executor,False,False,True,False,True,15%
exploit,False,False,True,False,True,15%
exploit-injection_2,False,False,True,False,True,15%
feroxbuster,False,False,True,False,True,15%
ffuf,False,False,True,False,True,15%
ffuf_tool,False,False,True,False,True,15%
findings,False,False,True,False,True,15%
findings_1,False,False,True,False,True,15%
generator,False,False,True,False,True,15%
ghost-traffic,False,False,True,False,True,15%
ghost-traffictest,False,False,True,False,True,15%
goreleaser,False,False,True,False,True,15%
go_2,False,False,True,False,True,15%
HTB_challenge_Template,False,False,True,False,True,15%
index_10,False,False,True,False,True,15%
INSTALL,False,False,True,False,True,15%
install_1,False,False,True,False,True,15%
install_planner,False,False,True,False,True,15%
library,False,False,True,False,True,15%
llm-app-redteam,False,False,True,False,True,15%
main,False,False,True,False,True,15%
main_11,False,False,True,False,True,15%
mapping,False,False,True,False,True,15%
mobile_agent,False,False,True,False,True,15%
mock_pipelinetest,False,False,True,False,True,15%
nmap-ajp,False,False,True,False,True,15%
nmap-cassandra,False,False,True,False,True,15%
nmap-cups,False,False,True,False,True,15%
nmap-ftp,False,False,True,False,True,15%
nmap-http,False,False,True,False,True,15%
nmap-imap,False,False,True,False,True,15%
nmap-ldap,False,False,True,False,True,15%
nmap-mongodb,False,False,True,False,True,15%
nmap-mountd,False,False,True,False,True,15%
nmap-mssql,False,False,True,False,True,15%
nmap-mysql,False,False,True,False,True,15%
nmap-nfs,False,False,True,False,True,15%
nmap-ntp,False,False,True,False,True,15%
nmap-oracle,False,False,True,False,True,15%
nmap-pop3,False,False,True,False,True,15%
nmap-rdp,False,False,True,False,True,15%
nmap-rsync,False,False,True,False,True,15%
nmap-smb,False,False,True,False,True,15%
nmap-smtp,False,False,True,False,True,15%
nmap-snmp,False,False,True,False,True,15%
nmap-vnc,False,False,True,False,True,15%
nuclei,False,False,True,False,True,15%
nuclei-agent,False,False,True,False,True,15%
nuclei-template-sha,False,False,True,False,True,15%
openapi,False,False,True,False,True,15%
parameter_discovery,False,False,True,False,True,15%
pentestGPT_HTB_phonebook_failed,False,False,True,False,True,15%
pentestGPT_log_HTB_Precious,False,False,True,False,True,15%
pentesting,False,False,True,False,True,15%
playbook,False,False,True,False,True,15%
plugin_12,False,False,True,False,True,15%
probes,False,False,True,False,True,15%
prompt_class_v1,False,False,True,False,True,15%
prompt_class_v2,False,False,True,False,True,15%
ptt_reasoning,False,False,True,False,True,15%
pyproject_4,False,False,True,False,True,15%
README_16,False,False,True,False,True,15%
README_23,False,False,True,False,True,15%
README_26,False,False,True,False,True,15%
README_36,False,False,True,False,True,15%
README_7,False,False,True,False,True,15%
README_EN,False,False,True,False,True,15%
realdemo,False,False,True,False,True,15%
realdemo-paced,False,False,True,False,True,15%
reconftw_quick,False,False,True,False,True,15%
release,False,False,True,False,True,15%
replay_engine,False,False,True,False,True,15%
requirements_9,False,False,True,False,True,15%
response_headers,False,False,True,False,True,15%
ROADMAP,False,False,True,False,True,15%
runner_1,False,False,True,False,True,15%
run_summary_1,False,False,True,False,True,15%
SCORE_1,False,False,True,False,True,15%
SCORE_2,False,False,True,False,True,15%
SECURITY,False,False,True,False,True,15%
SECURITY_2,False,False,True,False,True,15%
security_tools,False,False,True,False,True,15%
server_2,False,False,True,False,True,15%
server_3,False,False,True,False,True,15%
severity_engine,False,False,True,False,True,15%
SHANNON-PRO,False,False,True,False,True,15%
SKILL_19,False,False,True,False,True,15%
SKILL_2,False,False,True,False,True,15%
SKILL_23,False,False,True,False,True,15%
solution,False,False,True,False,True,15%
solved-challenges,False,False,True,False,True,15%
spa_probes,False,False,True,False,True,15%
SPEC,False,False,True,False,True,15%
sqli_login_bypass,False,False,True,False,True,15%
sqlmap,False,False,True,False,True,15%
ssti_stored,False,False,True,False,True,15%
STAGE2,False,False,True,False,True,15%
stdout,False,False,True,False,True,15%
stdout_1,False,False,True,False,True,15%
summary,False,False,True,False,True,15%
test_agents_parallel,False,False,True,False,True,15%
test_api_security_e2e_smoke,False,False,True,False,True,15%
test_cache,False,False,True,False,True,15%
test_core,False,False,True,False,True,15%
test_dedup,False,False,True,False,True,15%
test_evidence,False,False,True,False,True,15%
test_full_workflow,False,False,True,False,True,15%
test_install_preferences,False,False,True,False,True,15%
test_mcp_honeypot_e2e,False,False,True,False,True,15%
test_mcp_security_tools,False,False,True,False,True,15%
test_misc_coverage,False,False,True,False,True,15%
test_mobile_agent_e2e_smoke,False,False,True,False,True,15%
test_observation_normalization,False,False,True,False,True,15%
test_os_execution,False,False,True,False,True,15%
test_payload_library,False,False,True,False,True,15%
test_perf_profile,False,False,True,False,True,15%
test_probe_business_logic_fuzz,False,False,True,False,True,15%
test_severity_calibration,False,False,True,False,True,15%
test_tool_bridge,False,False,True,False,True,15%
test_tool_bridge_e2e,False,False,True,False,True,15%
test_tool_installer,False,False,True,False,True,15%
test_tool_installer_coverage,False,False,True,False,True,15%
test_tool_result_persistence,False,False,True,False,True,15%
tool_bridge,False,False,True,False,True,15%
triage-results,False,False,True,False,True,15%
triage-rubric,False,False,True,False,True,15%
triage-summary,False,False,True,False,True,15%
triage_sample,False,False,True,False,True,15%
types_2,False,False,True,False,True,15%
validator,False,False,True,False,True,15%
vars,False,False,True,False,True,15%
version,False,False,True,False,True,15%
vulns,False,False,True,False,True,15%
vuln_correlator,False,False,True,False,True,15%
vuln_pipeline,False,False,True,False,True,15%
vuln_scanner_agent,False,False,True,False,True,15%
webshell,False,False,True,False,True,15%
web_enum,False,False,True,False,True,15%
worker,False,False,True,False,True,15%
xss,False,False,True,False,True,15%
__init___135,False,False,True,False,True,15%
__init___218,False,False,True,False,True,15%
